residual	transcriptome_bam	miRNA_quantification
-0.0881738310679509	0357aa51-9436-4923-9b1e-eb22bdf647df.rna_seq.transcriptome.gdc_realn.bam	6c14c1b9-df91-4b53-8fb0-2a22a23724d5.mirbase21.mirnas.quantification.txt
-0.710215107655664	0429cf04-6e5c-41dd-b4a9-4f7ad15d15bc.rna_seq.transcriptome.gdc_realn.bam	44e71c96-8cbd-4c7f-98ba-ee734422e640.mirbase21.mirnas.quantification.txt
0.16719728952323	064ec215-7600-4e5d-be51-e757284f3e54.rna_seq.transcriptome.gdc_realn.bam	b06a5e7b-4177-4ca9-b720-d08ccc5e53c4.mirbase21.mirnas.quantification.txt
-0.681935641278457	0801726c-9faf-4905-8cd9-71ad4fc3df25.rna_seq.transcriptome.gdc_realn.bam	519abf49-e770-404c-bd74-623003bf6dc0.mirbase21.mirnas.quantification.txt
-0.749050407715415	080d03cb-01ea-4dc7-af41-12e3f3877283.rna_seq.transcriptome.gdc_realn.bam	84e42e48-1447-49c7-9198-88b24e814603.mirbase21.mirnas.quantification.txt
-0.998216967429347	085e4228-8ed7-44d7-9ab5-8a096434b650.rna_seq.transcriptome.gdc_realn.bam	9ce0e05a-f4b1-4ed0-a1ba-6e73e8e6df5f.mirbase21.mirnas.quantification.txt
0.0770807726799582	09f3976d-4e95-41b4-bc0b-27eea3e20bb3.rna_seq.transcriptome.gdc_realn.bam	cffc7974-f188-4859-a6b7-160edd1cf7a6.mirbase21.mirnas.quantification.txt
0.235771655774439	0f35c851-1cb8-4f75-a661-eae9111b7362.rna_seq.transcriptome.gdc_realn.bam	0da81a0f-5fec-4bdb-bffe-554accd3e0f3.mirbase21.mirnas.quantification.txt
-0.271448201391255	1323d4f2-5d37-46a2-a615-c30f8b15c37e.rna_seq.transcriptome.gdc_realn.bam	a686854a-6748-4f37-8783-571548817923.mirbase21.mirnas.quantification.txt
-0.118765431072706	17d3d480-5503-419e-92cd-cbc7db9659d2.rna_seq.transcriptome.gdc_realn.bam	56ab63a4-1343-4e13-a05c-4d67b25238ec.mirbase21.mirnas.quantification.txt
-0.684457945043949	1f1b77a0-a237-47d7-b672-320c327517a3.rna_seq.transcriptome.gdc_realn.bam	936b7f5e-8f2a-41b4-bfac-76164a2564a3.mirbase21.mirnas.quantification.txt
0.185947620259334	213f702a-56fd-4ab0-940c-a71e4e01b6f8.rna_seq.transcriptome.gdc_realn.bam	7a34210b-80ac-4318-9317-d8d671a67473.mirbase21.mirnas.quantification.txt
0.806844534921257	23b70cde-f829-473b-b253-fd87eef7605f.rna_seq.transcriptome.gdc_realn.bam	af826976-de0b-4b50-b9fe-676e3594216d.mirbase21.mirnas.quantification.txt
-0.887135241528368	24975492-6b9f-445b-9f6b-daee2f8363d3.rna_seq.transcriptome.gdc_realn.bam	53107c0f-b8e9-41b6-adde-ab989a2355b6.mirbase21.mirnas.quantification.txt
0.170073616740703	25400212-48de-48a9-96d3-2fc2ee23fd41.rna_seq.transcriptome.gdc_realn.bam	6eabf1c3-975c-41af-bb31-743945ad3c38.mirbase21.mirnas.quantification.txt
0.743186051258504	2595272f-8c61-4020-b1b4-a7ff38dbc5b6.rna_seq.transcriptome.gdc_realn.bam	3d770d70-f7ae-443f-93b8-c01e9abceb3e.mirbase21.mirnas.quantification.txt
0.897088773754515	26596228-9935-4e5d-8e41-d10f51e0f364.rna_seq.transcriptome.gdc_realn.bam	cb7af143-5713-456d-a569-932cd13794cd.mirbase21.mirnas.quantification.txt
1.54617582906136	2cec663c-00c8-48b5-967b-f2a53c0fb409.rna_seq.transcriptome.gdc_realn.bam	37f03a7c-4387-4179-8e35-680e522a549b.mirbase21.mirnas.quantification.txt
-0.485663807248324	2d8478f6-41ac-47f5-ac3c-337af7245f5b.rna_seq.transcriptome.gdc_realn.bam	13455627-8c1a-4851-b91d-ec550068de20.mirbase21.mirnas.quantification.txt
0.0676429682979751	2e15a781-21c1-421b-9e92-6d2d414e0d14.rna_seq.transcriptome.gdc_realn.bam	32738124-0213-4ace-931a-c898aae71574.mirbase21.mirnas.quantification.txt
0.990585019393402	37784b02-1e45-4806-b4c3-2b3ad50dbfb3.rna_seq.transcriptome.gdc_realn.bam	43b27816-e587-4425-a52c-db6f7a633e65.mirbase21.mirnas.quantification.txt
-0.864161297238156	3fcb923c-5dd2-4d6f-a6bb-8074ffb762be.rna_seq.transcriptome.gdc_realn.bam	3cd62167-7962-44ea-8923-6e9c7fc97807.mirbase21.mirnas.quantification.txt
0.179672891612791	4108a871-c064-4537-9331-e59798d7d492.rna_seq.transcriptome.gdc_realn.bam	bcb70506-537f-49ad-8bd9-256c53017850.mirbase21.mirnas.quantification.txt
-0.666030328851936	49df6599-2159-457c-a94f-980cab788dbf.rna_seq.transcriptome.gdc_realn.bam	d3efff30-126c-4b65-b0ee-33667392c2b8.mirbase21.mirnas.quantification.txt
-0.319577859275807	4b6234cb-85ed-43bf-8eba-e26c7d0c1133.rna_seq.transcriptome.gdc_realn.bam	b0b15012-7b3b-448d-9432-dead4f504354.mirbase21.mirnas.quantification.txt
-0.173369927317127	4c7083b3-eccc-4d80-a31d-6fd3cd0222b4.rna_seq.transcriptome.gdc_realn.bam	bdb519f8-ae0e-4f0c-971f-e57f0ca6dfc8.mirbase21.mirnas.quantification.txt
-0.987462263404289	4c8b5d7c-d82b-4504-9b9e-3946ca14251e.rna_seq.transcriptome.gdc_realn.bam	f9d77b25-a137-48f5-af2a-331f9f320724.mirbase21.mirnas.quantification.txt
-0.587125805576621	4f709f4b-3140-47be-b55a-7713062545e9.rna_seq.transcriptome.gdc_realn.bam	bea312d3-e393-489a-8b5e-f1d89cdf531c.mirbase21.mirnas.quantification.txt
2.06430849154752	544499d8-b5a8-4ed8-ae99-6f7a504530e7.rna_seq.transcriptome.gdc_realn.bam	c079f26c-8ea4-422a-b8f8-9ac958b94175.mirbase21.mirnas.quantification.txt
0.361145028798382	59f108c6-677f-4cf2-89fd-6bd15133dd6f.rna_seq.transcriptome.gdc_realn.bam	4518135d-a7fd-4705-9599-375bb5937578.mirbase21.mirnas.quantification.txt
0.656172974290134	5ab068b1-411a-4083-a1ab-3ca7569a54a0.rna_seq.transcriptome.gdc_realn.bam	75e9b770-4ccf-43b0-ba51-4079b646f1a6.mirbase21.mirnas.quantification.txt
-1.03366468235436	5af57d46-5acb-424a-9675-ee3dd20db062.rna_seq.transcriptome.gdc_realn.bam	997c9022-535f-4889-889d-b92426c560c9.mirbase21.mirnas.quantification.txt
-0.270984373175705	5d396a37-9b3d-4255-a3bd-f4a7c9480aee.rna_seq.transcriptome.gdc_realn.bam	82914064-b00f-401a-9e6d-2bc9546202f1.mirbase21.mirnas.quantification.txt
0.664764878108053	632ac2fc-e387-461f-97e2-bc72b1c9ffe4.rna_seq.transcriptome.gdc_realn.bam	9115c717-eaf9-4f4e-8df1-8d47a0c32058.mirbase21.mirnas.quantification.txt
0.644256894693463	640b257c-bbc3-4483-a7b5-191bb7ef5421.rna_seq.transcriptome.gdc_realn.bam	39b40e33-84c7-496a-97ae-7111fd37f529.mirbase21.mirnas.quantification.txt
-0.286849542978397	69201842-6398-4509-b227-fca5bc12b08d.rna_seq.transcriptome.gdc_realn.bam	e2c2676f-f9e4-4019-9d27-ee345376900d.mirbase21.mirnas.quantification.txt
-0.635782040508587	6d4df71e-cbf8-49e7-a511-8c8c1ea780e8.rna_seq.transcriptome.gdc_realn.bam	c39927dd-9c6d-4a22-bb2d-7d045a84d2b5.mirbase21.mirnas.quantification.txt
