residual	transcriptome_bam	miRNA_quantification
-0.812227986783033	0177d00d-7d3f-43c8-8d0f-e6333e73efa4.rna_seq.transcriptome.gdc_realn.bam	15e81180-df14-4d8d-88b9-1bed3e00af5b.mirbase21.mirnas.quantification.txt
-0.326388224001679	02fde1b1-c95c-4d8f-b57b-355b55072108.rna_seq.transcriptome.gdc_realn.bam	4ca76237-7021-428f-bee5-6c60d10b625a.mirbase21.mirnas.quantification.txt
0.610677081462333	0429cf04-6e5c-41dd-b4a9-4f7ad15d15bc.rna_seq.transcriptome.gdc_realn.bam	44e71c96-8cbd-4c7f-98ba-ee734422e640.mirbase21.mirnas.quantification.txt
0.336019829553348	07234abb-aa8c-434f-898c-6f7ba28c5850.rna_seq.transcriptome.gdc_realn.bam	f15d9425-17d7-4a42-a7c3-6d860a726e22.mirbase21.mirnas.quantification.txt
-0.805509791241534	0801726c-9faf-4905-8cd9-71ad4fc3df25.rna_seq.transcriptome.gdc_realn.bam	519abf49-e770-404c-bd74-623003bf6dc0.mirbase21.mirnas.quantification.txt
-1.37126654963752	080d03cb-01ea-4dc7-af41-12e3f3877283.rna_seq.transcriptome.gdc_realn.bam	84e42e48-1447-49c7-9198-88b24e814603.mirbase21.mirnas.quantification.txt
-0.810132603179981	09f3976d-4e95-41b4-bc0b-27eea3e20bb3.rna_seq.transcriptome.gdc_realn.bam	cffc7974-f188-4859-a6b7-160edd1cf7a6.mirbase21.mirnas.quantification.txt
-0.987497440496742	0c5e45df-149d-4667-8154-312c5e6f246b.rna_seq.transcriptome.gdc_realn.bam	cef2e9e3-add6-4978-89e5-2b64d856d4ad.mirbase21.mirnas.quantification.txt
-0.285762454302187	0f35c851-1cb8-4f75-a661-eae9111b7362.rna_seq.transcriptome.gdc_realn.bam	0da81a0f-5fec-4bdb-bffe-554accd3e0f3.mirbase21.mirnas.quantification.txt
-0.732617813954436	1323d4f2-5d37-46a2-a615-c30f8b15c37e.rna_seq.transcriptome.gdc_realn.bam	a686854a-6748-4f37-8783-571548817923.mirbase21.mirnas.quantification.txt
0.391685010833708	17d3d480-5503-419e-92cd-cbc7db9659d2.rna_seq.transcriptome.gdc_realn.bam	56ab63a4-1343-4e13-a05c-4d67b25238ec.mirbase21.mirnas.quantification.txt
2.07249352324523	19645f04-0021-4b2d-ad56-b1342c6ca519.rna_seq.transcriptome.gdc_realn.bam	a394837d-2894-472e-9f65-663242e4e39f.mirbase21.mirnas.quantification.txt
-0.862137144432258	1a7a23fc-67d0-47d7-a4bf-0acd6ff15836.rna_seq.transcriptome.gdc_realn.bam	d9c149d8-9366-48f9-ad9c-1177c1093499.mirbase21.mirnas.quantification.txt
0.112453481660829	1cbc5c3a-eb0f-4492-9171-5e0a61923c33.rna_seq.transcriptome.gdc_realn.bam	4e4d08ac-3de1-47ab-9904-1bd7dab079c1.mirbase21.mirnas.quantification.txt
0.463879441568211	20ed86b0-2e3d-44ec-88cd-eac5486fe15c.rna_seq.transcriptome.gdc_realn.bam	50e26729-4693-4362-9b4f-b1aac897302b.mirbase21.mirnas.quantification.txt
0.589185297037319	21196229-e39e-4846-be58-a1055b3ae50e.rna_seq.transcriptome.gdc_realn.bam	21224a41-7f09-4d0b-9e18-ccb63a2b36be.mirbase21.mirnas.quantification.txt
-1.97360802106489	213f702a-56fd-4ab0-940c-a71e4e01b6f8.rna_seq.transcriptome.gdc_realn.bam	7a34210b-80ac-4318-9317-d8d671a67473.mirbase21.mirnas.quantification.txt
-0.790943660542396	22620634-aa34-4cb5-a37f-5a7b0c47cd0e.rna_seq.transcriptome.gdc_realn.bam	f8ffea0d-1b35-40d8-89b6-16c28681815e.mirbase21.mirnas.quantification.txt
